window_index,accel_mag_mean,accel_mag_std,accel_mag_peak,gyro_mag_mean,gyro_mag_std,gyro_mag_peak,jerk_mean,jerk_std,jerk_peak,impact_duration_s,peak_acceleration,rotational_energy,reconstruction_error,ax_reconstruction_error,ay_reconstruction_error,az_reconstruction_error,gx_reconstruction_error,gy_reconstruction_error,gz_reconstruction_error,ax_mean,ax_std,ax_min,ax_max,ax_p95,ax_energy,ay_mean,ay_std,ay_min,ay_max,ay_p95,ay_energy,az_mean,az_std,az_min,az_max,az_p95,az_energy,gx_mean,gx_std,gx_min,gx_max,gx_p95,gx_energy,gy_mean,gy_std,gy_min,gy_max,gy_p95,gy_energy,gz_mean,gz_std,gz_min,gz_max,gz_p95,gz_energy,group,crash_label,risk_label
6.0,0.7260180711746216,0.05219933018088341,1.063320517539978,1.1184154748916626,0.01179575826972723,1.1896512508392334,0.3709027171134949,1.4635554552078247,7.753977298736572,0.2,1.063320517539978,1.2509922981262207,16.63129425048828,0.15189580619335175,4.997152328491211,89.99172973632812,0.0012026428012177348,0.8117695450782776,0.23009483516216278,0.3879375755786896,0.02245250903069973,0.2572304308414459,0.39308851957321167,0.39308851957321167,0.15099968016147614,0.461638480424881,0.09789546579122543,0.4391796886920929,1.0315362215042114,0.5436506867408752,0.2226935774087906,0.3888341784477234,0.07029695808887482,-0.020399095490574837,0.40496140718460083,0.40496140718460083,0.15613366663455963,0.0404059998691082,0.02151227928698063,-0.08482760936021805,0.04534125700592995,0.04534125700592995,0.0020954229403287172,1.0141654014587402,0.001311769476160407,1.0065288543701172,1.0144662857055664,1.0144662857055664,1.0285333395004272,0.4686252176761627,0.027457626536488533,0.4623259902000427,0.6284695863723755,0.49162793159484863,0.2203635275363922,aggressive,0,1
7.0,0.7379885911941528,0.10110709071159363,1.3381471633911133,1.113916277885437,0.00779971107840538,1.1157702207565308,0.3709027171134949,1.4635554552078247,7.753976821899414,0.2,1.3381471633911133,1.240870475769043,15.95523738861084,0.17653879523277283,4.869248867034912,89.29161834716797,0.0014384784735739231,0.8135184645652771,0.21725700795650482,0.41137945652008057,0.07972834259271622,0.39308851957321167,0.8755174875259399,0.4781721532344818,0.1755896806716919,0.43496185541152954,0.0183853879570961,0.32793137431144714,0.4391796886920929,0.4391796886920929,0.18952977657318115,0.4259057641029358,0.09129438549280167,0.40496140718460083,0.9573754668235779,0.5023879408836365,0.18973037600517273,0.048550862818956375,0.013990330509841442,0.04534125700592995,0.12999548017978668,0.060271307826042175,0.002552915131673217,1.015132188796997,0.002902400214225054,1.0144662857055664,1.0320284366607666,1.0175635814666748,1.0305018424987793,0.45463302731513977,0.03353279083967209,0.25942209362983704,0.4623259902000427,0.4623259902000427,0.20781566202640533,aggressive,0,1
8.0,0.7285317778587341,0.06242156773805618,1.1216025352478027,1.1015994548797607,0.06059875339269638,1.1157702207565308,0.3709026575088501,1.4635553359985352,7.753977298736572,0.2,1.1216025352478027,1.217193603515625,15.988810539245605,0.18765851855278015,4.834130764007568,89.7032241821289,0.0011140244314447045,0.796872079372406,0.21287277340888977,0.4181003272533417,0.10902402549982071,0.39308851957321167,1.0527830123901367,0.5094355940818787,0.18669414520263672,0.4263741374015808,0.05581825226545334,0.10142851620912552,0.4391796886920929,0.4391796886920929,0.18491055071353912,0.40376099944114685,0.005232641939073801,0.37329918146133423,0.40496140718460083,0.40496140718460083,0.16305026412010193,0.041150350123643875,0.01826774701476097,-0.0651952251791954,0.04534125700592995,0.04534125700592995,0.0020270617678761482,1.004878282546997,0.04179329052567482,0.7615788578987122,1.0144662857055664,1.0144662857055664,1.011527180671692,0.4446004629135132,0.07726389169692993,-0.005190826486796141,0.4623259902000427,0.4623259902000427,0.20363925397396088,aggressive,0,1
9.0,0.7424803376197815,0.119483582675457,1.4397727251052856,1.129655122756958,0.06153983995318413,1.4971728324890137,0.3709027171134949,1.4635553359985352,7.753977298736572,0.2,1.4397727251052856,1.2799077033996582,15.989123344421387,0.16962359845638275,4.998773574829102,89.49972534179688,0.0019999768119305372,0.8214685320854187,0.247706338763237,0.4065193831920624,0.05854398384690285,0.39308851957321167,0.7473328113555908,0.45556485652923584,0.1686854511499405,0.4619424343109131,0.09922029078006744,0.4391796886920929,1.0395526885986328,0.5450645089149475,0.22323542833328247,0.4145784080028534,0.04191935434937477,0.40496140718460083,0.6586115956306458,0.44969645142555237,0.1736324429512024,0.03660755604505539,0.03806932643055916,-0.18501277267932892,0.04534125700592995,0.04534125700592995,0.0027893867809325457,1.0192909240722656,0.021030141040682793,1.0144662857055664,1.141717791557312,1.0369089841842651,1.0393964052200317,0.4808412790298462,0.08070622384548187,0.4623259902000427,0.9506720304489136,0.548453152179718,0.23772184550762177,aggressive,0,1
10.0,0.7384834289550781,0.10313253849744797,1.349376916885376,1.1088331937789917,0.029255183413624763,1.1157702207565308,0.3709027171134949,1.4635552167892456,7.753977298736572,0.2,1.349376916885376,1.230366826057434,15.96045207977295,0.18155927956104279,4.874573230743408,89.34646606445312,0.005235605873167515,0.7967535257339478,0.22192953526973724,0.4145500957965851,0.09354876726865768,0.39308851957321167,0.9591436982154846,0.4929208755493164,0.18060316145420074,0.436204195022583,0.01297006756067276,0.36069899797439575,0.4391796886920929,0.4391796886920929,0.1904422789812088,0.4228936433792114,0.07816457003355026,0.40496140718460083,0.8779281377792358,0.4883762001991272,0.18494869768619537,0.0583442784845829,0.05667886137962341,0.04534125700592995,0.38829994201660156,0.105827197432518,0.006616549100726843,1.0047943592071533,0.04215896874666214,0.7593662142753601,1.0144662857055664,1.0144662857055664,1.0113892555236816,0.46077683568000793,0.006752798333764076,0.4214654266834259,0.4623259902000427,0.4623259902000427,0.21236087381839752,aggressive,0,1
11.0,0.713894784450531,0.012462953105568886,0.7761847376823425,1.1130443811416626,0.01148960366845131,1.1157702207565308,0.3709027171134949,1.4635552167892456,7.7539777755737305,3.8,0.7761847376823425,1.2389999628067017,16.158733367919922,0.14859075844287872,4.924823760986328,89.76669311523438,0.0012415084056556225,0.8130918741226196,0.21605344116687775,0.36654120683670044,0.11571697890758514,-0.3071044087409973,0.39308851957321167,0.39308851957321167,0.14774289727210999,0.44729092717170715,0.035355765372514725,0.4391796886920929,0.6531141996383667,0.476910263299942,0.2013191431760788,0.40043750405311584,0.01971922069787979,0.28564220666885376,0.40496140718460083,0.40496140718460083,0.16073903441429138,0.04738166928291321,0.008893956430256367,0.04534125700592995,0.09915778785943985,0.054832614958286285,0.00232412526383996,1.0148981809616089,0.0018823910504579544,1.0144662857055664,1.0258564949035645,1.0164752006530762,1.0300220251083374,0.45261818170547485,0.042315393686294556,0.20627939701080322,0.4623259902000427,0.4623259902000427,0.20665381848812103,aggressive,0,1
12.0,0.7039217948913574,0.044984325766563416,0.7151162028312683,1.1285427808761597,0.057148244231939316,1.474336862564087,0.3709026575088501,1.4635553359985352,7.753977298736572,3.72,0.7151162028312683,1.2768746614456177,16.776473999023438,0.1488213986158371,4.889506816864014,90.17536163330078,0.006329124793410301,0.8397892713546753,0.2198849469423294,0.3810111880302429,0.05264383181929588,0.0745454728603363,0.39308851957321167,0.39308851957321167,0.14794091880321503,0.4396147131919861,0.001895901863463223,0.4391796886920929,0.450651615858078,0.44120293855667114,0.19326461851596832,0.3795652687549591,0.11069927364587784,-0.2648698389530182,0.40496140718460083,0.40496140718460083,0.156324103474617,0.02739802375435829,0.07821273058652878,-0.42791691422462463,0.04534125700592995,0.04534125700592995,0.00686788372695446,1.0277564525604248,0.05793070048093796,1.0144662857055664,1.3649996519088745,1.076288104057312,1.059639573097229,0.4583264887332916,0.017433632165193558,0.3568366765975952,0.4623259902000427,0.4623259902000427,0.21036706864833832,aggressive,0,1
13.0,0.7053318619728088,0.03912433981895447,0.7151162028312683,1.1157939434051514,0.00473123649135232,1.148621678352356,0.3709027171134949,1.4635554552078247,7.753977298736572,3.72,0.7151162028312683,1.245018482208252,16.600217819213867,0.15960687398910522,4.82719612121582,90.13898468017578,0.007330806460231543,0.8123202323913574,0.21748343110084534,0.3978223502635956,0.020634187385439873,0.39308851957321167,0.5179440975189209,0.41510868072509766,0.15868836641311646,0.4245876669883728,0.06360536068677902,0.0543094240128994,0.4391796886920929,0.4391796886920929,0.18432030081748962,0.3813885748386383,0.10275156795978546,-0.21677900850772858,0.40496140718460083,0.40496140718460083,0.15601511299610138,0.02593265101313591,0.08460016548633575,-0.46656662225723267,0.04534125700592995,0.04534125700592995,0.007829688489437103,1.014472246170044,2.5548408302711323e-05,1.0144662857055664,1.0146209001541138,1.0144935846328735,1.0291539430618286,0.45498427748680115,0.03200196102261543,0.2686850428581238,0.4623259902000427,0.4623259902000427,0.20803479850292206,aggressive,0,1
14.0,0.734581470489502,0.08715768158435822,1.2605701684951782,1.1048222780227661,0.04747394472360611,1.1157702207565308,0.3709026575088501,1.4635553359985352,7.753977298736572,0.2,1.2605701684951782,1.2228862047195435,16.38033103942871,0.1855209767818451,4.938342094421387,89.87726593017578,0.0013098925119265914,0.7988395690917969,0.21607835590839386,0.4168891906738281,0.10374469310045242,0.39308851957321167,1.0208381414413452,0.5038016438484192,0.18455955386161804,0.4501012861728668,0.04760582372546196,0.4391796886920929,0.7272381782531738,0.4899831712245941,0.20485740900039673,0.3947015702724457,0.04472162202000618,0.13435493409633636,0.40496140718460083,0.40496140718460083,0.15778933465480804,0.04782581329345703,0.010829933919012547,0.04534125700592995,0.11087220907211304,0.056898631155490875,0.0024045961908996105,1.0062392950057983,0.03586077690124512,0.7974759936332703,1.0144662857055664,1.0144662857055664,1.0138037204742432,0.4526628851890564,0.04212050139904022,0.20745866000652313,0.4623259902000427,0.4623259902000427,0.20667783915996552,aggressive,0,1
15.0,0.7035894989967346,0.046380165964365005,0.7151162028312683,1.0819921493530273,0.14657506346702576,1.1157702207565308,0.3709027171134949,1.4635553359985352,7.753976821899414,3.72,0.7151162028312683,1.192191481590271,16.452791213989258,0.14771820604801178,4.895226001739502,90.03015899658203,0.0009872036753222346,0.7744187712669373,0.21594130992889404,0.3716143071651459,0.09360407292842865,-0.17330127954483032,0.39308851957321167,0.39308851957321167,0.14685888588428497,0.44089317321777344,0.007468807511031628,0.4391796886920929,0.4843727648258209,0.44715017080307007,0.19444255530834198,0.3868800401687622,0.07881490141153336,-0.07194042205810547,0.40496140718460083,0.40496140718460083,0.1558879315853119,0.04441845789551735,0.004022389650344849,0.021002141758799553,0.04534125700592995,0.04534125700592995,0.0019891790580004454,0.98102205991745,0.1457800418138504,0.13236458599567413,1.0144662857055664,1.0144662857055664,0.9836562275886536,0.45241546630859375,0.04319905862212181,0.20093241333961487,0.4623259902000427,0.4623259902000427,0.2065459042787552,aggressive,0,1
16.0,0.7186686992645264,0.023456783965229988,0.8906490802764893,1.0977225303649902,0.07749117910861969,1.1157702207565308,0.3709027171134949,1.4635554552078247,7.753976821899414,3.88,0.8906490802764893,1.2109994888305664,15.971782684326172,0.16607140004634857,4.78734827041626,89.58871459960938,0.0010854564607143402,0.7814578413963318,0.2254420518875122,0.4037218391895294,0.04634944349527359,0.39308851957321167,0.6735447645187378,0.44255122542381287,0.1651395857334137,0.4135991036891937,0.11150354146957397,-0.23551806807518005,0.4391796886920929,0.4391796886920929,0.18349720537662506,0.4098171591758728,0.021165726706385612,0.40496140718460083,0.5330333113670349,0.4275487959384918,0.16839808225631714,0.046068307012319565,0.0031691156327724457,0.04534125700592995,0.06451728940010071,0.048723239451646805,0.002132331719622016,0.9914781451225281,0.10020288079977036,0.40814775228500366,1.0144662857055664,1.0144662857055664,0.9930697679519653,0.4644477963447571,0.009248672984540462,0.4623259902000427,0.5182888507843018,0.47219589352607727,0.2157972902059555,aggressive,0,1
17.0,0.7376339435577393,0.09965511411428452,1.3300917148590088,1.1235705614089966,0.03462293744087219,1.3309983015060425,0.3709027171134949,1.4635553359985352,7.753976821899414,0.2,1.3300917148590088,1.2636096477508545,15.946953773498535,0.1619546264410019,4.883824348449707,89.17855834960938,0.0027485296595841646,0.8197141885757446,0.232463538646698,0.40011581778526306,0.030631328001618385,0.39308851957321167,0.5784358978271484,0.4257773458957672,0.16103096306324005,0.4383292496204376,0.0037071562837809324,0.4167480170726776,0.4391796886920929,0.4391796886920929,0.19214624166488647,0.43218109011650085,0.11864769458770752,0.40496140718460083,1.1228878498077393,0.531578540802002,0.2008577287197113,0.034346744418144226,0.047923970967531204,-0.24464234709739685,0.04534125700592995,0.04534125700592995,0.00347640598192811,1.0184036493301392,0.017162304371595383,1.0144662857055664,1.1183137893676758,1.0327813625335693,1.037440538406372,0.47054213285446167,0.0358133465051651,0.4623259902000427,0.6790292859077454,0.5005449056625366,0.22269250452518463,aggressive,0,1
18.0,0.7301777601242065,0.06914088875055313,1.1595851182937622,1.1492425203323364,0.1501883566379547,2.0573410987854004,0.3709026575088501,1.4635554552078247,7.753976345062256,0.2,1.1595851182937622,1.3433151245117188,15.987860679626465,0.14770002663135529,4.975682258605957,89.47364044189453,0.03910715505480766,0.8665672540664673,0.22281737625598907,0.37486135959625244,0.07945045828819275,-0.08765894919633865,0.39308851957321167,0.39308851957321167,0.1468334048986435,0.45754608511924744,0.08005685359239578,0.4391796886920929,0.9235965013504028,0.5246138572692871,0.21575742959976196,0.41598251461982727,0.04803978279232979,0.40496140718460083,0.6956457495689392,0.45622798800468445,0.17534925043582916,0.08741732686758041,0.1834053099155426,0.04534125700592995,1.1551101207733154,0.24106575548648834,0.04127930477261543,1.0382822751998901,0.10381186753511429,1.0144662857055664,1.6426225900650024,1.125251054763794,1.0888073444366455,0.4617599546909332,0.002467297250404954,0.4473966062068939,0.4623259902000427,0.4623259902000427,0.21322835981845856,aggressive,0,1
19.0,0.7284512519836426,0.06209304928779602,1.1197396516799927,1.115065336227417,0.024877754971385002,1.2728174924850464,0.3709027171134949,1.4635552167892456,7.753976345062256,0.2,1.1197396516799927,1.2439894676208496,15.980810165405273,0.18370424211025238,4.8218674659729,89.59998321533203,0.01999828778207302,0.7741682529449463,0.24888645112514496,0.41583251953125,0.09913883358240128,0.39308851957321167,0.9929686784744263,0.49888643622398376,0.18274520337581635,0.42319199442863464,0.06968896836042404,0.017498036846518517,0.4391796886920929,0.4391796886920929,0.18394798040390015,0.4092179238796234,0.01855352893471718,0.40496140718460083,0.5172271132469177,0.42476117610931396,0.16780349612236023,0.07459275424480438,0.12750430405139923,0.04534125700592995,0.8168582320213318,0.18140992522239685,0.02182142250239849,0.9804689884185791,0.14819075167179108,0.11777748912572861,1.0144662857055664,1.0144662857055664,0.9832801818847656,0.4815356731414795,0.08373300731182098,0.4623259902000427,0.9689868092536926,0.551683247089386,0.23888783156871796,aggressive,0,1
20.0,3.6359264850616455,3.851515054702759,15.059882164001465,6.317473888397217,9.111296653747559,41.647972106933594,64.9966049194336,118.57001495361328,800.0820922851562,0.2,15.059882164001465,122.92619323730469,119.30348205566406,10.637955665588379,22.996423721313477,111.31407165527344,57.09349060058594,54.34284591674805,11.144259452819824,1.0579354763031006,3.084691286087036,-6.398426055908203,14.826549530029297,7.9777727127075195,10.63454818725586,2.3653061389923096,2.450448989868164,0.4391796886920929,12.00499153137207,6.508059501647949,11.599373817443848,-0.520371675491333,2.3557207584381104,-10.328004837036133,7.565796375274658,1.4934804439544678,5.820207118988037,0.7088910937309265,7.5239577293396,-19.124914169311523,39.99510192871094,17.2450008392334,57.112464904785156,1.5241689682006836,7.23546838760376,-26.287200927734375,27.426321029663086,19.364782333374023,54.67509460449219,0.34902632236480713,3.3191580772399902,-11.517664909362793,13.918790817260742,6.0621562004089355,11.138628959655762,aggressive,0,1
0.0,0.7049610614776611,0.048893265426158905,0.7507051229476929,1.1115303039550781,0.017037702724337578,1.1157702207565308,0.6181711554527283,2.4392592906951904,12.923294067382812,3.76,0.7507051229476929,1.2357898950576782,16.265304565429688,0.15856312215328217,4.830626010894775,89.91981506347656,0.014890240505337715,0.7978883385658264,0.21737436950206757,0.35002487897872925,0.18771027028560638,-0.7427293658256531,0.39308851957321167,0.39308851957321167,0.15775255858898163,0.42547523975372314,0.05973651260137558,0.07771950215101242,0.4391796886920929,0.4391796886920929,0.18459758162498474,0.392512708902359,0.05426273122429848,0.07662253826856613,0.40496140718460083,0.40496140718460083,0.15701062977313995,0.017380470409989357,0.1218782514333725,-0.6921328902244568,0.04534125700592995,0.04534125700592995,0.015156383626163006,1.0055874586105347,0.03870166093111038,0.7802860736846924,1.0144662857055664,1.0144662857055664,1.0127042531967163,0.4548160433769226,0.0327351912856102,0.2642483115196228,0.4623259902000427,0.4623259902000427,0.20792922377586365,risky,0,1
1.0,0.7052428722381592,0.048083607107400894,0.7562841176986694,1.140374779701233,0.1164548397064209,1.8830735683441162,0.6181710958480835,2.4392592906951904,12.923294067382812,3.76,0.7562841176986694,1.3140164613723755,16.088193893432617,0.15621960163116455,4.794845104217529,89.75885009765625,0.019642069935798645,0.794450044631958,0.29596638679504395,0.35268524289131165,0.17611396312713623,-0.6725610494613647,0.39308851957321167,0.39308851957321167,0.1554029881954193,0.41577231884002686,0.10203052312135696,-0.1781977266073227,0.4391796886920929,0.4391796886920929,0.18327683210372925,0.4008466601371765,0.01793578639626503,0.29643359780311584,0.40496140718460083,0.40496140718460083,0.16099971532821655,0.013206491246819496,0.14007219672203064,-0.8022228479385376,0.04534125700592995,0.04534125700592995,0.019794628024101257,1.003127098083496,0.04942632094025612,0.7153920531272888,1.0144662857055664,1.0144662857055664,1.0087071657180786,0.5034188628196716,0.17911961674690247,0.4623259902000427,1.5461626052856445,0.6534769535064697,0.28551438450813293,risky,0,1
2.0,0.7387063503265381,0.11244122684001923,1.4556413888931274,1.1253727674484253,0.04530864208936691,1.4160759449005127,0.6181710958480835,2.4392588138580322,12.923294067382812,0.2,1.4556413888931274,1.2685166597366333,17.187484741210938,0.1521129012107849,5.070230484008789,90.27182006835938,0.0010835108114406466,0.8432421088218689,0.212183877825737,0.38830575346946716,0.020847748965024948,0.2669406831264496,0.39308851957321167,0.39308851957321167,0.15121597051620483,0.47471246123313904,0.15488342940807343,0.4391796886920929,1.376365303993225,0.6044664978981018,0.2493407279253006,0.3747650980949402,0.13162271678447723,-0.3914756178855896,0.40496140718460083,0.40496140718460083,0.15777340531349182,0.04146192595362663,0.016909610480070114,-0.05697726458311081,0.04534125700592995,0.04534125700592995,0.0020050264429301023,1.029218077659607,0.06430140882730484,1.0144662857055664,1.403548240661621,1.0830867290496826,1.0634245872497559,0.43800678849220276,0.10600503534078598,-0.17910081148147583,0.4623259902000427,0.4623259902000427,0.2030870020389557,risky,0,1
3.0,0.7558233737945557,0.17980051040649414,1.820117473602295,1.1039948463439941,0.04847441613674164,1.1157702207565308,0.6181710958480835,2.4392592906951904,12.923298835754395,0.2,1.820117473602295,1.2211545705795288,15.980550765991211,0.23255005478858948,4.907968044281006,89.48171997070312,0.005637997295707464,0.7717946767807007,0.24610266089439392,0.43852904438972473,0.19807082414627075,0.39308851957321167,1.5915971994400024,0.6044636368751526,0.23153984546661377,0.4436909556388855,0.019663754850625992,0.4391796886920929,0.5581632852554321,0.46016421914100647,0.19724825024604797,0.4155477285385132,0.04614461213350296,0.40496140718460083,0.6841782331466675,0.4542055130004883,0.17480920255184174,0.059018224477767944,0.05961652845144272,0.04534125700592995,0.40607544779777527,0.10896217077970505,0.007037279661744833,0.9675779938697815,0.20438160002231598,-0.22222846746444702,1.0144662857055664,1.0144662857055664,0.9779790639877319,0.47987914085388184,0.07651231437921524,0.4623259902000427,0.9252951145172119,0.5439775586128235,0.23613812029361725,risky,0,1
4.0,0.7607154846191406,0.1992463618516922,1.924295425415039,1.1025917530059814,0.054074015468358994,1.1157702207565308,0.6181710958480835,2.4392588138580322,12.923295021057129,0.2,1.924295425415039,1.218632459640503,15.97071647644043,0.21321135759353638,4.986771583557129,89.32372283935547,0.011035185307264328,0.7870674133300781,0.21668632328510284,0.4306294918060303,0.16363739967346191,0.39308851957321167,1.383243441581726,0.5677173137664795,0.2122189700603485,0.45967578887939453,0.08934012800455093,0.4391796886920929,0.979768693447113,0.5345207452774048,0.21928340196609497,0.42414093017578125,0.08360138535499573,0.40496140718460083,0.9108258485794067,0.49417823553085327,0.18688468635082245,0.021330464631319046,0.10466062277555466,-0.5879506468772888,0.04534125700592995,0.04534125700592995,0.011408831924200058,0.9971154928207397,0.07563037425279617,0.5568337440490723,1.0144662857055664,1.0144662857055664,0.999959409236908,0.45371150970458984,0.037549812346696854,0.23511546850204468,0.4623259902000427,0.4623259902000427,0.20726409554481506,risky,0,1
5.0,0.7565109133720398,0.18253076076507568,1.8347597122192383,1.1532580852508545,0.16654889285564423,2.147986650466919,0.6181711554527283,2.4392590522766113,12.923295021057129,0.2,1.8347597122192383,1.3577429056167603,15.930060386657715,0.1630306988954544,4.925078868865967,88.85888671875,0.002039422281086445,0.8366265892982483,0.30930763483047485,0.4011037051677704,0.03493737801909447,0.39308851957321167,0.6044914126396179,0.43037259578704834,0.1621048003435135,0.4473446011543274,0.035589613020420074,0.4391796886920929,0.6545292139053345,0.4771598279476166,0.20138372480869293,0.4504186511039734,0.19814340770244598,0.40496140718460083,1.6039091348648071,0.616413950920105,0.24213773012161255,0.03647088259458542,0.03866506367921829,-0.188617542386055,0.04534125700592995,0.04534125700592995,0.002825112547725439,1.0263850688934326,0.051952484995126724,1.0144662857055664,1.3288260698318481,1.0699083805084229,1.0561654567718506,0.5083813071250916,0.20075038075447083,0.4623259902000427,1.6770483255386353,0.676560640335083,0.2987522482872009,risky,0,1
6.0,0.7541455030441284,0.1731414496898651,1.7843809127807617,1.1501182317733765,0.1507125049829483,2.0359108448028564,0.6181711554527283,2.4392592906951904,12.923294067382812,0.2,1.7843809127807617,1.3454864025115967,15.987040519714355,0.23268523812294006,4.8803510665893555,89.4706802368164,0.004364634398370981,0.8657663464546204,0.26270386576652527,0.4385809302330017,0.19829688966274261,0.39308851957321167,1.592965006828308,0.6047048568725586,0.231674924492836,0.4375363886356354,0.007163196802139282,0.39583584666252136,0.4391796886920929,0.4391796886920929,0.19148936867713928,0.41614195704460144,0.048734795302152634,0.40496140718460083,0.6998512148857117,0.456969678401947,0.17554917931556702,0.03074255958199501,0.0636342465877533,-0.33970382809638977,0.04534125700592995,0.04534125700592995,0.004994422663003206,1.0379910469055176,0.10254188627004623,1.0144662857055664,1.6349378824234009,1.1238957643508911,1.0879403352737427,0.4889557659626007,0.1160764992237091,0.4623259902000427,1.1646943092346191,0.5861992239952087,0.25255149602890015,risky,0,1
7.0,0.724338710308075,0.05957605689764023,1.1509226560592651,1.119315505027771,0.0568375401198864,1.5276451110839844,0.6181711554527283,2.4392590522766113,12.923294067382812,3.88,1.1509226560592651,1.2560977935791016,15.9724760055542,0.16798026859760284,4.72841739654541,89.61160278320312,0.01078895665705204,0.7948356866836548,0.24405436217784882,0.4052557349205017,0.05303558334708214,0.39308851957321167,0.7140020132064819,0.4496864676475525,0.1670449823141098,0.39405784010887146,0.1966816931962967,-0.7509233951568604,0.4391796886920929,0.4391796886920929,0.19396525621414185,0.4086002707481384,0.015861378982663155,0.40496140718460083,0.5009371638298035,0.42188817262649536,0.16720573604106903,0.02160668931901455,0.10345658659934998,-0.580665111541748,0.04534125700592995,0.04534125700592995,0.01117011345922947,1.0034120082855225,0.04818430542945862,0.7229074239730835,1.0144662857055664,1.0144662857055664,1.009157657623291,0.3987672030925751,0.2770463526248932,-1.2140562534332275,0.4623259902000427,0.4623259902000427,0.23576997220516205,risky,0,1
8.0,0.7579805254936218,0.1883699744939804,1.8660569190979004,1.1760367155075073,0.2646315097808838,2.731468439102173,0.6181710958480835,2.4392588138580322,12.923294067382812,0.2,1.8660569190979004,1.453092336654663,15.978357315063477,0.22057460248470306,4.909428596496582,89.25802612304688,0.033051103353500366,0.9386165738105774,0.26215165853500366,0.4337591528892517,0.17727923393249512,0.39308851957321167,1.4657889604568481,0.5822754502296448,0.2195749282836914,0.44400736689567566,0.021043123677372932,0.4391796886920929,0.5665097236633301,0.4616362750530243,0.1975852996110916,0.42776185274124146,0.09938465058803558,0.40496140718460083,1.0063289403915405,0.511021614074707,0.19285747408866882,0.08379996567964554,0.16763760149478912,0.04534125700592995,1.0597012042999268,0.22423893213272095,0.035124801099300385,1.0607681274414062,0.20182517170906067,1.0144662857055664,2.235692024230957,1.2298479080200195,1.1659626960754395,0.4886801838874817,0.11487529426813126,0.4623259902000427,1.1574259996414185,0.5849173665046692,0.2520046830177307,risky,0,1
9.0,0.745883047580719,0.1404813528060913,1.6084020137786865,1.1393685340881348,0.12865860760211945,2.020488977432251,0.6181711554527283,2.4392590522766113,12.923295021057129,0.2,1.6084020137786865,1.314713716506958,17.219226837158203,0.18720796704292297,5.025939464569092,90.23818969726562,0.08644845336675644,0.7756298184394836,0.25371089577674866,0.41784775257110596,0.10792311280965805,0.39308851957321167,1.0461214780807495,0.5082607269287109,0.1862441599369049,0.4669361114501953,0.120987169444561,0.4391796886920929,1.1712621450424194,0.5682934522628784,0.23266716301441193,0.37643373012542725,0.12434931844472885,-0.34746497869491577,0.40496140718460083,0.40496140718460083,0.15716508030891418,-0.021617481485009193,0.29186636209487915,-1.7207156419754028,0.04534125700592995,0.04534125700592995,0.08565329760313034,0.9833899140357971,0.13545867800712585,0.1948181539773941,1.0144662857055664,1.0144662857055664,0.9854049682617188,0.4842637777328491,0.09562457352876663,0.4623259902000427,1.040941596031189,0.5643735527992249,0.2436554729938507,risky,0,1
10.0,0.7459109425544739,0.14059123396873474,1.6089966297149658,1.1062438488006592,0.03855721279978752,1.1157702207565308,0.6181711554527283,2.4392590522766113,12.923295021057129,0.2,1.6089966297149658,1.2252624034881592,15.946866989135742,0.14923280477523804,4.989861488342285,89.11857604980469,0.01199742779135704,0.791414737701416,0.2172171026468277,0.3644985258579254,0.12462092190980911,-0.36098143458366394,0.39308851957321167,0.39308851957321167,0.1483895480632782,0.46026328206062317,0.09190088510513306,0.4391796886920929,0.9952635765075684,0.5372534394264221,0.2202879786491394,0.4355451464653015,0.13331128656864166,0.40496140718460083,1.211615800857544,0.5472270846366882,0.20747144520282745,0.0202821996062994,0.10922989249229431,-0.6155989170074463,0.04534125700592995,0.04534125700592995,0.012342536821961403,1.0007954835891724,0.05958978831768036,0.6538938879966736,1.0144662857055664,1.0144662857055664,1.0051426887512207,0.45457032322883606,0.03380629047751427,0.2577671706676483,0.4623259902000427,0.4623259902000427,0.2077770233154297,risky,0,1
11.0,0.7399476766586304,0.11725656688213348,1.4820514917373657,1.1077334880828857,0.046713054180145264,1.230751872062683,0.6181710958480835,2.4392590522766113,12.923295021057129,0.2,1.4820514917373657,1.2292555570602417,16.64132308959961,0.22052301466464996,4.843994617462158,90.08662414550781,0.01516020204871893,0.7735021114349365,0.24583137035369873,0.4337378740310669,0.177186518907547,0.39308851957321167,1.4652280807495117,0.5821765661239624,0.21952363848686218,0.42886030673980713,0.04498118534684181,0.1670026332139969,0.4391796886920929,0.4391796886920929,0.18594446778297424,0.3840233087539673,0.09126703441143036,-0.14728714525699615,0.40496140718460083,0.40496140718460083,0.15580356121063232,0.017125796526670456,0.12298833578824997,-0.6988500356674194,0.04534125700592995,0.04534125700592995,0.015419423580169678,0.9599979519844055,0.23742201924324036,-0.4221527874469757,1.0144662857055664,1.0144662857055664,0.9779654145240784,0.47971436381340027,0.07579396665096283,0.4623259902000427,0.9209483861923218,0.5432109832763672,0.2358705699443817,risky,0,1
